Date,IXIC,GSPC,GDAXI
2014-06-23,4368.680176,1962.609985,9947.830078
2014-06-24,4350.350098,1949.97998,9987.19043
2014-06-25,4379.759766,1959.530029,10008.62988
2014-06-26,4379.049805,1957.219971,10028.79981
2014-06-27,4397.930176,1960.959961,9949.80957
2014-06-30,4408.180176,1960.22998,9938.700195
2014-07-01,4458.649902,1973.319946,9912.870117
2014-07-02,4457.72998,1974.619995,9883.980469
2014-07-03,4485.930176,1985.439941,9920.320313
2014-07-07,4451.529785,1977.650024,9930.330078
2014-07-08,4391.459961,1963.709961,10004
2014-07-09,4419.029785,1972.829956,9987.240234
2014-07-10,4396.200195,1964.680054,9920.919922
2014-07-11,4415.490234,1967.569946,9938.080078
2014-07-14,4440.419922,1977.099976,9867.75
2014-07-15,4416.390137,1973.280029,9804.900391
2014-07-16,4425.970215,1981.569946,9815.169922
2014-07-17,4363.450195,1958.119995,9833.070313
2014-07-18,4432.149902,1978.219971,9902.410156
2014-07-21,4424.700195,1973.630005,9911.269531
2014-07-22,4456.02002,1983.530029,10029.42969
2014-07-23,4473.700195,1987.01001,10009.08008
2014-07-24,4472.109863,1987.97998,9906.070313
2014-07-25,4449.560059,1978.339966,9772.669922
2014-07-28,4444.910156,1978.910034,9808.200195
2014-07-29,4442.700195,1969.949951,9659.129883
2014-07-30,4462.899902,1970.069946,9666.339844
2014-07-31,4369.77002,1930.670044,9783.009766
2014-08-01,4352.640137,1925.150024,9719.410156
2014-08-04,4383.890137,1938.98999,9859.269531
2014-08-05,4352.839844,1920.209961,9753.879883
2014-08-06,4355.049805,1920.23999,9720.019531
2014-08-07,4334.970215,1909.569946,9612.049805
2014-08-08,4370.899902,1931.589966,9734.330078
2014-08-11,4401.330078,1936.920044,9753.55957
2014-08-12,4389.25,1933.75,9794.05957
2014-08-13,4434.129883,1946.719971,9644.009766
2014-08-14,4453,1955.180054,9598.169922
2014-08-15,4464.930176,1955.060059,9653.629883
2014-08-18,4508.310059,1971.73999,9593.679688
2014-08-19,4527.509766,1981.599976,9407.480469
2014-08-20,4526.47998,1986.51001,9210.080078
2014-08-21,4532.100098,1992.369995,9154.139648
2014-08-22,4538.549805,1988.400024,9189.740234
2014-08-25,4557.350098,1997.920044,9130.040039
2014-08-26,4570.640137,2000.02002,9038.969727
2014-08-27,4569.620117,2000.119995,9009.320313
2014-08-28,4557.700195,1996.73999,9180.740234
2014-08-29,4580.27002,2003.369995,9069.469727
2014-09-02,4598.189941,2002.280029,9198.879883
2014-09-03,4572.560059,2000.719971,9225.099609
2014-09-04,4562.290039,1997.650024,9092.599609
2014-09-05,4582.899902,2007.709961,9245.330078
2014-09-08,4592.290039,2001.540039,9334.280273
2014-09-09,4552.290039,1988.439941,9314.570313
2014-09-10,4586.52002,1995.689941,9401.530273
2014-09-11,4591.810059,1997.449951,9339.169922
2014-09-12,4567.600098,1985.540039,9510.139648
2014-09-15,4518.899902,1984.130005,9588.150391
2014-09-16,4552.759766,1998.97998,9569.709961
2014-09-17,4562.189941,2001.569946,9462.55957
2014-09-18,4593.430176,2011.359985,9470.169922
2014-09-19,4579.790039,2010.400024,9479.030273
2014-09-22,4527.689941,1994.290039,9507.019531
2014-09-23,4508.689941,1982.77002,9626.490234
2014-09-24,4555.220215,1998.300049,9724.259766
2014-09-25,4466.75,1965.98999,9747.019531
2014-09-26,4512.189941,1982.849976,9758.030273
2014-09-29,4505.850098,1977.800049,9710.700195
2014-09-30,4493.390137,1972.290039,9700.169922
2014-10-01,4422.089844,1946.160034,9691.280273
2014-10-02,4430.200195,1946.170044,9651.129883
2014-10-03,4475.620117,1967.900024,9659.629883
2014-10-06,4454.799805,1964.819946,9632.929688
2014-10-07,4385.200195,1935.099976,9661.5
2014-10-08,4468.589844,1968.890015,9798.129883
2014-10-09,4378.339844,1928.209961,9799.259766
2014-10-10,4276.240234,1906.130005,9749.540039
2014-10-13,4213.660156,1874.73999,9595.030273
2014-10-14,4227.169922,1877.699951,9661.969727
2014-10-15,4215.319824,1862.48999,9510.009766
2014-10-16,4217.390137,1862.76001,9490.549805
2014-10-17,4258.439941,1886.76001,9422.910156
2014-10-20,4316.069824,1904.01001,9474.299805
2014-10-21,4419.47998,1941.280029,9382.030273
2014-10-22,4382.850098,1927.109985,9195.679688
2014-10-23,4452.790039,1950.819946,9209.509766
2014-10-24,4483.720215,1964.579956,9086.209961
2014-10-27,4485.930176,1961.630005,8995.330078
2014-10-28,4564.290039,1985.050049,9005.019531
2014-10-29,4549.22998,1982.300049,8788.80957
2014-10-30,4566.140137,1994.650024,8812.429688
2014-10-31,4630.740234,2018.050049,8825.209961
2014-11-03,4638.910156,2017.810059,8571.950195
2014-11-04,4623.640137,2012.099976,8582.900391
2014-11-05,4620.720215,2023.569946,8850.269531
2014-11-06,4638.470215,2031.209961,8717.759766
2014-11-07,4632.529785,2031.920044,8886.959961
2014-11-10,4651.620117,2038.26001,8940.139648
2014-11-11,4660.560059,2039.680054,9047.30957
2014-11-12,4675.140137,2038.25,8987.799805
2014-11-13,4680.140137,2039.329956,8902.610352
2014-11-14,4688.540039,2039.819946,9068.19043
2014-11-17,4671,2041.319946,9082.80957
2014-11-18,4702.439941,2051.800049,9114.839844
2014-11-19,4675.709961,2048.719971,9326.870117
2014-11-20,4701.870117,2052.75,9251.700195
2014-11-21,4712.970215,2063.5,9166.469727
2014-11-24,4754.890137,2069.409912,9315.480469
2014-11-25,4758.25,2067.030029,9377.410156
2014-11-26,4787.319824,2072.830078,9291.830078
2014-11-28,4791.629883,2067.560059,9351.870117
2014-12-01,4727.350098,2053.439941,9369.030273
2014-12-02,4755.810059,2066.550049,9210.959961
2014-12-03,4774.470215,2074.330078,9248.509766
2014-12-04,4769.439941,2071.919922,9252.94043
2014-12-05,4780.759766,2075.370117,9306.349609
2014-12-08,4740.689941,2060.310059,9456.530273
2014-12-09,4766.470215,2059.820068,9472.799805
2014-12-10,4684.02002,2026.140015,9483.969727
2014-12-11,4708.160156,2035.329956,9732.549805
2014-12-12,4653.600098,2002.329956,9785.540039
2014-12-15,4605.160156,1989.630005,9861.209961
2014-12-16,4547.830078,1972.73999,9915.55957
2014-12-17,4644.310059,2012.890015,9974.870117
2014-12-18,4748.399902,2061.22998,9980.849609
2014-12-19,4765.379883,2070.649902,9963.509766
2014-12-22,4781.419922,2078.540039,9934.080078
2014-12-23,4765.419922,2082.169922,9971.790039
2014-12-24,4773.470215,2081.879883,9851.349609
2014-12-26,4806.859863,2088.77002,10087.12012
2014-12-29,4806.910156,2090.570068,10014.99023
2014-12-30,4777.439941,2080.350098,9793.709961
2014-12-31,4736.049805,2058.899902,9799.730469
2015-01-02,4726.810059,2058.199951,9862.530273
2015-01-05,4652.569824,2020.579956,9594.730469
2015-01-06,4592.740234,2002.609985,9334.009766
2015-01-07,4650.470215,2025.900024,9563.889648
2015-01-08,4736.189941,2062.139893,9544.429688
2015-01-09,4704.069824,2044.810059,9811.05957
2015-01-12,4664.709961,2028.26001,9786.959961
2015-01-13,4661.5,2023.030029,9865.759766
2015-01-14,4639.319824,2011.27002,9922.110352
2015-01-15,4570.819824,1992.670044,9927.129883
2015-01-16,4634.379883,2019.420044,9805.549805
2015-01-20,4654.850098,2022.550049,9764.730469
2015-01-21,4667.419922,2032.119995,9473.160156
2015-01-22,4750.399902,2063.149902,9469.660156
2015-01-23,4757.879883,2051.820068,9518.179688
2015-01-26,4771.759766,2057.090088,9837.610352
2015-01-27,4681.5,2029.550049,9648.5
2015-01-28,4637.990234,2002.160034,9781.900391
2015-01-29,4683.410156,2021.25,9941
2015-01-30,4635.240234,1994.98999,9817.080078
2015-02-02,4676.689941,2020.849976,10032.61035
2015-02-03,4727.740234,2050.030029,10167.76953
2015-02-04,4716.700195,2041.51001,10242.34961
2015-02-05,4765.100098,2062.52002,10257.12988
2015-02-06,4744.399902,2055.469971,10299.23047
2015-02-09,4726.009766,2046.73999,10435.62012
2015-02-10,4787.640137,2068.590088,10649.58008
2015-02-11,4801.180176,2068.530029,10798.33008
2015-02-12,4857.609863,2088.47998,10628.58008
2015-02-13,4893.839844,2096.98999,10710.96973
2015-02-17,4899.27002,2100.340088,10737.87012
2015-02-18,4906.359863,2099.679932,10694.32031
2015-02-19,4924.700195,2097.449951,10828.00977
2015-02-20,4955.970215,2110.300049,10890.9502
2015-02-23,4960.970215,2109.659912,10911.32031
2015-02-24,4968.120117,2115.47998,10905.41016
2015-02-25,4967.140137,2113.860107,10846.38965
2015-02-26,4987.890137,2110.73999,10663.50977
2015-02-27,4963.529785,2104.5,10753.83008
2015-03-02,5008.100098,2117.389893,10752.11035
2015-03-03,4979.899902,2107.780029,10919.65039
2015-03-04,4967.140137,2098.530029,10963.40039
2015-03-05,4982.810059,2101.040039,10923.23047
2015-03-06,4927.370117,2071.26001,10895.62012
2015-03-09,4942.439941,2079.429932,10961
2015-03-10,4859.790039,2044.160034,11001.94043
2015-03-11,4849.939941,2040.23999,11050.63965
2015-03-12,4893.290039,2065.949951,11130.91992
2015-03-13,4871.759766,2053.399902,11205.74023
2015-03-16,4929.509766,2081.189941,11210.26953
2015-03-17,4937.430176,2074.280029,11327.19043
2015-03-18,4982.830078,2099.5,11401.66016
2015-03-19,4992.379883,2089.27002,11410.36035
2015-03-20,5026.419922,2108.100098,11280.36035
2015-03-23,5010.970215,2104.419922,11390.37988
2015-03-24,4994.72998,2091.5,11504.00977
2015-03-25,4876.52002,2061.050049,11550.96973
2015-03-26,4863.359863,2056.149902,11582.11035
2015-03-27,4891.220215,2061.02002,11500.37988
2015-03-30,4947.439941,2086.23999,11805.99023
2015-03-31,4900.879883,2067.889893,11799.38965
2015-04-01,4880.22998,2059.689941,11901.61035
2015-04-02,4886.939941,2066.959961,12167.71973
2015-04-06,4917.319824,2080.620117,11980.84961
2015-04-07,4910.22998,2076.330078,11922.76953
2015-04-08,4950.819824,2081.899902,11899.40039
2015-04-09,4974.560059,2091.179932,12039.37012
2015-04-10,4995.97998,2102.060059,11895.83984
2015-04-13,4988.25,2092.429932,12005.69043
2015-04-14,4977.290039,2095.840088,11865.32031
2015-04-15,5011.02002,2106.629883,11843.67969
2015-04-16,5007.790039,2104.98999,11868.33008
2015-04-17,4931.810059,2081.179932,12086.00977
2015-04-20,4994.600098,2100.399902,11966.16992
2015-04-21,5014.100098,2097.290039,12001.37988
2015-04-22,5035.169922,2107.959961,11967.38965
2015-04-23,5056.060059,2112.929932,12123.51953
2015-04-24,5092.080078,2117.689941,12035.86035
2015-04-27,5060.25,2108.919922,12166.44043
2015-04-28,5055.419922,2114.76001,12374.73047
2015-04-29,5023.640137,2106.850098,12338.73047
2015-04-30,4941.419922,2085.51001,12227.59961
2015-05-01,5005.390137,2108.290039,12231.33984
2015-05-04,5016.930176,2114.48999,11998.86035
2015-05-05,4939.330078,2089.459961,11688.7002
2015-05-06,4919.640137,2080.149902,11891.91016
2015-05-07,4945.540039,2088,11939.58008
2015-05-08,5003.549805,2116.100098,11867.37012
2015-05-11,4993.569824,2105.330078,11723.58008
2015-05-12,4976.189941,2099.120117,11810.84961
2015-05-13,4981.689941,2098.47998,12039.16016
2015-05-14,5050.799805,2121.100098,11811.66016
2015-05-15,5048.290039,2122.72998,11432.71973
2015-05-18,5078.439941,2129.199951,11454.37988
2015-05-19,5070.029785,2127.830078,11619.84961
2015-05-20,5071.740234,2125.850098,11327.67969
2015-05-21,5090.790039,2130.820068,11350.15039
2015-05-22,5089.359863,2126.060059,11407.96973
2015-05-26,5032.75,2104.199951,11709.73047
2015-05-27,5106.589844,2123.47998,11673.34961
2015-05-28,5097.97998,2120.790039,11472.41016
2015-05-29,5070.029785,2107.389893,11351.45996
2015-06-01,5082.930176,2111.72998,11559.82031
2015-06-02,5076.52002,2109.600098,11447.03027
2015-06-03,5099.22998,2114.070068,11594.28027
2015-06-04,5059.120117,2095.840088,11853.33008
2015-06-05,5068.459961,2092.830078,11848.46973
2015-06-08,5021.629883,2079.280029,11864.58984
2015-06-09,5013.870117,2080.149902,11815.00977
2015-06-10,5076.689941,2105.199951,11625.12988
2015-06-11,5082.509766,2108.860107,11771.12988
2015-06-12,5051.100098,2094.110107,11677.57031
2015-06-15,5029.970215,2084.429932,11413.82031
2015-06-16,5055.549805,2096.290039,11436.04981
2015-06-17,5064.879883,2100.439941,11328.79981
2015-06-18,5132.950195,2121.23999,11419.62012
2015-06-19,5117,2109.98999,11340.59961
2015-06-22,5153.970215,2122.850098,11197.15039
2015-06-23,5160.089844,2124.199951,11064.91992
2015-06-24,5122.410156,2108.580078,11001.29004
2015-06-25,5112.189941,2102.310059,11265.38965
2015-06-26,5080.509766,2101.48999,11332.78027
2015-06-29,4958.470215,2057.639893,11196.49023
2015-06-30,4986.870117,2063.110107,10984.96973
2015-07-01,5013.120117,2077.419922,11044.00977
2015-07-02,5009.209961,2076.780029,10978.00977
2015-07-06,4991.939941,2068.76001,11100.29981
2015-07-07,4997.459961,2081.340088,11040.09961
2015-07-08,4909.759766,2046.680054,11460.5
2015-07-09,4922.399902,2051.310059,11542.54004
2015-07-10,4997.700195,2076.620117,11471.25977
2015-07-13,5071.509766,2099.600098,11473.12988
2015-07-14,5104.890137,2108.949951,11492.42969
2015-07-15,5098.939941,2107.399902,11083.2002
2015-07-16,5163.180176,2124.290039,10944.96973
2015-07-17,5210.140137,2126.639893,11180.5
2015-07-20,5218.859863,2128.280029,11099.34961
2015-07-21,5208.120117,2119.209961,11058.38965
2015-07-22,5171.77002,2114.149902,10890.62988
2015-07-23,5146.410156,2102.149902,10676.78027
2015-07-24,5088.629883,2079.649902,10747.29981
2015-07-27,5039.779785,2067.639893,10996.41016
2015-07-28,5089.209961,2093.25,11315.62988
2015-07-29,5111.72998,2108.570068,11484.37988
2015-07-30,5128.779785,2108.629883,11516.90039
2015-07-31,5128.279785,2103.840088,11539.66016
2015-08-03,5115.379883,2098.040039,11716.75977
2015-08-04,5105.549805,2093.320068,11673.41992
2015-08-05,5139.939941,2099.840088,11735.71973
2015-08-06,5056.439941,2083.560059,11604.79981
2015-08-07,5043.540039,2077.570068,11520.66992
2015-08-10,5101.799805,2104.179932,11512.11035
2015-08-11,5036.790039,2084.070068,11347.4502
2015-08-12,5044.390137,2086.050049,11056.40039
2015-08-13,5033.560059,2083.389893,11173.91016
2015-08-14,5048.240234,2091.540039,11211.84961
2015-08-17,5091.700195,2102.439941,11257.15039
2015-08-18,5059.350098,2096.919922,11308.99023
2015-08-19,5019.049805,2079.610107,11443.71973
2015-08-20,4877.490234,2035.72998,11456.07031
2015-08-21,4706.040039,1970.890015,11636.29981
2015-08-24,4526.25,1893.209961,11585.09961
2015-08-25,4506.490234,1867.609985,11490.83008
2015-08-26,4697.540039,1940.51001,11604.78027
2015-08-27,4812.709961,1987.660034,11293.65039
2015-08-28,4828.319824,1988.869995,10924.61035
2015-08-31,4776.509766,1972.180054,11014.62988
2015-09-01,4636.100098,1913.849976,10985.13965
2015-09-02,4749.97998,1948.859985,10940.33008
2015-09-03,4733.5,1951.130005,10915.91992
2015-09-04,4683.919922,1921.219971,10682.15039
2015-09-08,4811.930176,1969.410034,10432.19043
2015-09-09,4756.529785,1942.040039,10124.51953
2015-09-10,4796.25,1952.290039,9648.429688
2015-09-11,4822.339844,1961.050049,10128.12012
2015-09-14,4805.759766,1953.030029,9997.429688
2015-09-15,4860.52002,1978.089966,10315.62012
2015-09-16,4889.240234,1995.310059,10298.53027
2015-09-17,4893.950195,1990.199951,10259.45996
2015-09-18,4827.22998,1958.030029,10015.57031
2015-09-21,4828.950195,1966.969971,10048.04981
2015-09-22,4756.720215,1942.73999,10317.83984
2015-09-23,4752.740234,1938.76001,10038.04004
2015-09-24,4734.47998,1932.23999,10108.61035
2015-09-25,4686.5,1931.339966,10271.36035
2015-09-28,4543.970215,1881.77002,10303.12012
2015-09-29,4517.319824,1884.089966,10210.44043
2015-09-30,4620.160156,1920.030029,10123.55957
2015-10-01,4627.080078,1923.819946,10131.74023
2015-10-02,4707.779785,1951.359985,10188.12988
2015-10-05,4781.259766,1987.050049,10227.20996
2015-10-06,4748.359863,1979.920044,10229.58008
2015-10-07,4791.149902,1995.829956,9916.160156
2015-10-08,4810.790039,2013.430054,9948.509766
2015-10-09,4830.470215,2014.890015,9570.660156
2015-10-12,4838.640137,2017.459961,9612.620117
2015-10-13,4796.609863,2003.689941,9427.639648
2015-10-14,4782.850098,1994.23999,9688.530273
2015-10-15,4870.100098,2023.859985,9483.549805
2015-10-16,4886.689941,2033.109985,9450.400391
2015-10-19,4905.470215,2033.660034,9660.44043
2015-10-20,4880.970215,2030.77002,9509.25
2015-10-21,4840.120117,2018.939941,9553.070313
2015-10-22,4920.049805,2052.51001,9814.790039
2015-10-23,5031.859863,2075.149902,9902.830078
2015-10-26,5034.700195,2071.179932,9970.400391
2015-10-27,5030.149902,2065.889893,9993.070313
2015-10-28,5095.689941,2090.350098,10096.59961
2015-10-29,5074.27002,2089.409912,10119.83008
2015-10-30,5053.75,2079.360107,10032.82031
2015-11-02,5127.149902,2104.050049,9915.849609
2015-11-03,5145.129883,2109.790039,10064.79981
2015-11-04,5142.47998,2102.310059,10104.42969
2015-11-05,5127.740234,2099.929932,10164.30957
2015-11-06,5147.120117,2099.199951,10147.67969
2015-11-09,5095.299805,2078.580078,10238.09961
2015-11-10,5083.240234,2081.719971,10491.96973
2015-11-11,5067.02002,2075,10794.54004
2015-11-12,5005.080078,2045.969971,10801.33984
2015-11-13,4927.879883,2023.040039,10692.19043
2015-11-16,4984.620117,2053.189941,10831.95996
2015-11-17,4986.02002,2050.439941,10800.83984
2015-11-18,5075.200195,2083.580078,10850.13965
2015-11-19,5073.640137,2081.23999,10950.66992
2015-11-20,5104.919922,2089.169922,10951.15039
2015-11-23,5102.47998,2086.590088,10845.24023
2015-11-24,5102.810059,2089.139893,10887.74023
2015-11-25,5116.140137,2088.870117,10988.03027
2015-11-27,5127.52002,2090.110107,10815.4502
2015-11-30,5108.669922,2080.409912,10832.51953
2015-12-01,5156.310059,2102.629883,10907.87012
2015-12-02,5123.220215,2079.51001,10782.62988
2015-12-03,5037.529785,2049.620117,10708.40039
2015-12-04,5142.27002,2091.689941,10713.23047
2015-12-07,5101.810059,2077.070068,10971.04004
2015-12-08,5098.240234,2063.590088,10959.9502
2015-12-09,5022.870117,2047.619995,11085.44043
2015-12-10,5045.169922,2052.22998,11119.83008
2015-12-11,4933.470215,2012.369995,11092.30957
2015-12-14,4952.22998,2021.939941,10933.99023
2015-12-15,4995.359863,2043.410034,11169.54004
2015-12-16,5071.129883,2073.070068,11320.76953
2015-12-17,5002.549805,2041.890015,11293.75977
2015-12-18,4923.080078,2005.550049,11382.23047
2015-12-21,4968.919922,2021.150024,11261.24023
2015-12-22,5001.109863,2038.969971,11190.01953
2015-12-23,5045.930176,2064.290039,10789.24023
2015-12-24,5048.490234,2060.98999,10752.09961
2015-12-28,5040.990234,2056.5,10886.08984
2015-12-29,5107.939941,2078.360107,10673.59961
2015-12-30,5065.850098,2063.360107,10592.49023
2015-12-31,5007.410156,2043.939941,10598.92969
2016-01-04,4903.089844,2012.660034,10340.05957
2016-01-05,4891.430176,2016.709961,10139.33984
2016-01-06,4835.759766,1990.26001,10450.37988
2016-01-07,4689.430176,1943.089966,10469.25977
2016-01-08,4643.629883,1922.030029,10738.12012
2016-01-11,4637.990234,1923.670044,10608.19043
2016-01-12,4685.919922,1938.680054,10497.76953
2016-01-13,4526.060059,1890.280029,10488.75
2016-01-14,4615,1921.839966,10727.63965
2016-01-15,4488.419922,1880.329956,null
2016-01-19,4476.950195,1881.329956,10653.91016
2016-01-20,4471.689941,1859.329956,10860.13965
2016-01-21,4472.060059,1868.98999,10743.00977
2016-01-22,4591.180176,1906.900024,10283.44043
2016-01-25,4518.490234,1877.079956,10310.09961
2016-01-26,4567.669922,1903.630005,10214.01953
2016-01-27,4468.169922,1882.949951,9979.849609
2016-01-28,4506.680176,1893.359985,9849.339844
2016-01-29,4613.950195,1940.23999,9825.070313
2016-02-01,4620.370117,1939.380005,9985.429688
2016-02-02,4516.950195,1903.030029,9960.959961
2016-02-03,4504.240234,1912.530029,9794.200195
2016-02-04,4509.560059,1915.449951,9545.269531
2016-02-05,4363.140137,1880.050049,9521.849609
2016-02-08,4283.75,1853.439941,9664.209961
2016-02-09,4268.759766,1852.209961,9391.639648
2016-02-10,4283.589844,1851.859985,9574.160156
2016-02-11,4266.839844,1829.079956,9764.879883
2016-02-12,4337.509766,1864.780029,9736.150391
2016-02-16,4435.959961,1895.579956,9822.75
2016-02-17,4534.060059,1926.819946,9880.820313
2016-02-18,4487.540039,1917.829956,9639.589844
2016-02-19,4504.430176,1917.780029,9798.110352
2016-02-22,4570.609863,1945.5,9757.879883
2016-02-23,4503.580078,1921.27002,9581.040039
2016-02-24,4542.609863,1929.800049,9434.820313
2016-02-25,4582.200195,1951.699951,9393.360352
2016-02-26,4590.470215,1948.050049,9286.230469
2016-02-29,4557.950195,1932.22998,8979.360352
2016-03-01,4689.600098,1978.349976,8879.400391
2016-03-02,4703.419922,1986.449951,9017.290039
2016-03-03,4707.419922,1993.400024,8752.870117
2016-03-04,4717.02002,1999.98999,8967.509766
2016-03-07,4708.25,2001.76001,9206.839844
2016-03-08,4648.819824,1979.26001,9135.110352
2016-03-09,4674.379883,1989.26001,9377.209961
2016-03-10,4662.160156,1989.569946,9463.639648
2016-03-11,4748.470215,2022.189941,9388.049805
2016-03-14,4750.279785,2019.640015,9573.589844
2016-03-15,4728.669922,2015.930054,9416.769531
2016-03-16,4763.970215,2027.219971,9167.799805
2016-03-17,4774.990234,2040.589966,9331.480469
2016-03-18,4795.649902,2049.580078,9513.299805
2016-03-21,4808.870117,2051.600098,9495.400391
2016-03-22,4821.660156,2049.800049,9717.160156
2016-03-23,4768.859863,2036.709961,9776.620117
2016-03-24,4773.5,2035.939941,9751.919922
2016-03-28,4766.790039,2037.050049,9824.169922
2016-03-29,4846.620117,2055.01001,9778.929688
2016-03-30,4869.290039,2063.949951,9692.820313
2016-03-31,4869.850098,2059.73999,9723.089844
2016-04-01,4914.540039,2072.780029,9498.150391
2016-04-04,4891.799805,2066.129883,9831.129883
2016-04-05,4843.930176,2045.170044,9990.259766
2016-04-06,4920.720215,2066.659912,9933.849609
2016-04-07,4848.370117,2041.910034,9983.410156
2016-04-08,4850.689941,2047.599976,9892.200195
2016-04-11,4833.399902,2041.98999,9950.799805
2016-04-12,4872.089844,2061.719971,9948.639648
2016-04-13,4947.419922,2082.419922,9990
2016-04-14,4945.890137,2082.780029,10022.92969
2016-04-15,4938.220215,2080.72998,9851.349609
2016-04-18,4960.02002,2094.340088,9887.94043
2016-04-19,4940.330078,2100.800049,10046.61035
2016-04-20,4948.129883,2102.399902,9965.509766
2016-04-21,4945.890137,2091.47998,9794.639648
2016-04-22,4906.22998,2091.580078,9822.080078
2016-04-25,4895.790039,2087.790039,9563.360352
2016-04-26,4888.279785,2091.699951,9624.509766
2016-04-27,4863.140137,2095.149902,9530.620117
2016-04-28,4805.290039,2075.810059,9622.259766
2016-04-29,4775.359863,2065.300049,9682.990234
2016-05-02,4817.589844,2081.429932,9761.469727
2016-05-03,4763.220215,2063.370117,10026.09961
2016-05-04,4725.640137,2051.120117,10093.65039
2016-05-05,4717.089844,2050.629883,10051.57031
2016-05-06,4736.160156,2057.139893,10120.30957
2016-05-09,4750.209961,2058.689941,10349.58984
2016-05-10,4809.879883,2084.389893,10421.29004
2016-05-11,4760.689941,2064.459961,10435.73047
2016-05-12,4737.330078,2064.110107,10373.49023
2016-05-13,4717.680176,2046.609985,10294.34961
2016-05-16,4775.459961,2066.659912,10259.58984
2016-05-17,4715.72998,2047.209961,10299.83008
2016-05-18,4739.120117,2047.630005,10321.15039
2016-05-19,4712.529785,2040.040039,10038.96973
2016-05-20,4769.560059,2052.320068,10123.26953
2016-05-23,4765.779785,2048.040039,9926.769531
2016-05-24,4861.060059,2076.060059,9828.25
2016-05-25,4894.890137,2090.540039,9851.860352
2016-05-26,4901.77002,2090.100098,9869.950195
2016-05-27,4933.5,2099.060059,9980.490234
2016-05-31,4948.049805,2096.949951,10045.44043
2016-06-01,4952.25,2099.330078,9975.320313
2016-06-02,4971.359863,2105.26001,9862.120117
2016-06-03,4942.52002,2099.129883,9952.900391
2016-06-06,4968.709961,2109.409912,9890.19043
2016-06-07,4961.75,2112.129883,9943.230469
2016-06-08,4974.640137,2119.120117,9795.889648
2016-06-09,4958.620117,2115.47998,9916.019531
2016-06-10,4894.549805,2096.070068,9842.290039
2016-06-13,4848.439941,2079.060059,10057.30957
2016-06-14,4843.549805,2075.320068,10205.20996
2016-06-15,4834.930176,2071.5,10272.70996
2016-06-16,4844.919922,2077.98999,10286.30957
2016-06-17,4800.339844,2071.219971,10333.23047
2016-06-20,4837.209961,2083.25,10262.74023
2016-06-21,4843.759766,2088.899902,10204.44043
2016-06-22,4833.319824,2085.449951,10208
2016-06-23,4910.040039,2113.320068,10103.25977
2016-06-24,4707.97998,2037.410034,10121.08008
2016-06-27,4594.439941,2000.540039,10287.67969
2016-06-28,4691.870117,2036.089966,10217.03027
2016-06-29,4779.25,2070.77002,10088.87012
2016-06-30,4842.669922,2098.860107,9834.620117
2016-07-01,4862.569824,2102.949951,9657.44043
2016-07-05,4822.899902,2088.550049,9519.200195
2016-07-06,4859.160156,2099.72998,9606.709961
2016-07-07,4876.810059,2097.899902,9550.469727
2016-07-08,4956.759766,2129.899902,9631.360352
2016-07-11,4988.640137,2137.159912,9962.019531
2016-07-12,5022.819824,2152.139893,10015.54004
2016-07-13,5005.72998,2152.429932,10071.05957
2016-07-14,5034.060059,2163.75,10257.03027
2016-07-15,5029.589844,2161.73999,9557.160156
2016-07-18,5055.779785,2166.889893,9268.660156
2016-07-19,5036.370117,2163.780029,9447.280273
2016-07-20,5089.930176,2173.02002,9612.269531
2016-07-21,5073.899902,2165.169922,9680.089844
2016-07-22,5100.160156,2175.030029,9776.120117
2016-07-25,5097.629883,2168.47998,9709.089844
2016-07-26,5110.049805,2169.179932,9532.610352
2016-07-27,5139.810059,2166.580078,9373.259766
2016-07-28,5154.97998,2170.060059,9418.780273
2016-07-29,5162.129883,2173.600098,9629.660156
2016-08-01,5184.200195,2170.840088,9833.410156
2016-08-02,5137.72998,2157.030029,9964.070313
2016-08-03,5159.740234,2163.790039,9930.709961
2016-08-04,5166.25,2164.25,10068.29981
2016-08-05,5221.120117,2182.870117,10066.90039
2016-08-08,5213.140137,2180.889893,10063.12988
2016-08-09,5225.47998,2181.73999,9981.240234
2016-08-10,5204.580078,2175.48999,10142.00977
2016-08-11,5228.399902,2185.790039,10156.20996
2016-08-12,5232.890137,2184.050049,10147.45996
2016-08-15,5262.02002,2190.149902,10198.24023
2016-08-16,5227.109863,2178.149902,10247.75977
2016-08-17,5228.660156,2182.219971,10319.54981
2016-08-18,5240.149902,2187.02002,10274.92969
2016-08-19,5238.379883,2183.870117,10337.5
2016-08-22,5244.600098,2182.639893,10330.51953
2016-08-23,5260.080078,2186.899902,10144.33984
2016-08-24,5217.689941,2175.439941,10170.20996
2016-08-25,5212.200195,2172.469971,10227.86035
2016-08-26,5218.919922,2169.040039,10367.20996
2016-08-29,5232.330078,2180.379883,10432.36035
2016-08-30,5222.990234,2176.120117,10692.90039
2016-08-31,5213.220215,2170.949951,10650.88965
2016-09-01,5227.209961,2170.860107,10742.83984
2016-09-02,5249.899902,2179.97998,10713.42969
2016-09-06,5275.910156,2186.47998,10739.20996
2016-09-07,5283.930176,2186.159912,10676.65039
2016-09-08,5259.47998,2181.300049,10537.66992
2016-09-09,5125.910156,2127.810059,10603.03027
2016-09-12,5211.890137,2159.040039,10544.36035
2016-09-13,5155.25,2127.02002,10494.34961
